ID,TEXT,LABELS,INCLUDED,TRANSLATED
660,Jese haya march walon ko bhe aurat march ke din march karna hota hai wese he homophobes ko bhe pride month mein he josh ata. Ajeeb. Bhai ok homosexuality is haram whatever I have one month just stay the fuck away for this month.You hate us cus u can’t be us,"{'id': '660', 'text': 'Jese haya march walon ko bhe aurat march ke din march karna hota hai wese he homophobes ko bhe pride month mein he josh ata. Ajeeb. Bhai ok homosexuality is haram whatever I have one month just stay the fuck away for this month.You hate us cus u can’t be us', 'labels': [{'start_index': '0', 'end_index': '257', 'text_fragment': 'Jese haya march walon ko bhe aurat march ke din march karna hota hai wese he homophobes ko bhe pride month mein he josh ata. Ajeeb. Bhai ok homosexuality is haram whatever I have one month just stay the fuck away for this month.You hate us cus u can’t be us', 'technique': 'Smears'}, {'start_index': '140', 'end_index': '153', 'text_fragment': 'homosexuality', 'technique': 'Loaded Language'}, {'start_index': '203', 'end_index': '207', 'text_fragment': 'fuck', 'technique': 'Loaded Language'}, {'start_index': '228', 'end_index': '257', 'text_fragment': 'You hate us cus u can’t be us', 'technique': 'Slogans'}, {'start_index': '5', 'end_index': '21', 'text_fragment': 'haya march walon', 'technique': 'Name calling/Labeling'}, {'start_index': '77', 'end_index': '87', 'text_fragment': 'homophobes', 'technique': 'Name calling/Labeling'}]}",0,"Just like marchers have to march on Women's March, homophobes also get excited during Pride Month. weird bro ok homosexuality is forbidden i have a month just stay away for this month you hate us you can't be us"
661,lgbt? seriously? HOMOSEXUALITY ko defend kar rahay ho? dimagh theek hai? koi sharm o haya hoti hai.. khuda ka khauf karo kahan ja rahay ho tumlog hudh hai.,"{'id': '661', 'text': 'lgbt? seriously? HOMOSEXUALITY ko defend kar rahay ho? dimagh theek hai? koi sharm o haya hoti hai.. khuda ka khauf karo kahan ja rahay ho tumlog hudh hai.', 'labels': [{'start_index': '0', 'end_index': '4', 'text_fragment': 'lgbt', 'technique': 'Loaded Language'}, {'start_index': '0', 'end_index': '120', 'text_fragment': 'lgbt? seriously? HOMOSEXUALITY ko defend kar rahay ho? dimagh theek hai? koi sharm o haya hoti hai.. khuda ka khauf karo', 'technique': 'Appeal to fear/prejudice'}, {'start_index': '0', 'end_index': '155', 'text_fragment': 'lgbt? seriously? HOMOSEXUALITY ko defend kar rahay ho? dimagh theek hai? koi sharm o haya hoti hai.. khuda ka khauf karo kahan ja rahay ho tumlog hudh hai.', 'technique': 'Smears'}, {'start_index': '101', 'end_index': '120', 'text_fragment': 'khuda ka khauf karo', 'technique': 'Thought-terminating cliché'}, {'start_index': '17', 'end_index': '30', 'text_fragment': 'HOMOSEXUALITY', 'technique': 'Loaded Language'}, {'start_index': '73', 'end_index': '98', 'text_fragment': 'koi sharm o haya hoti hai', 'technique': 'Thought-terminating cliché'}]}",0,LGBT? seriously? Defending homosexuality? dimagh theek hai there is no shame
662,Jab Aurat March me homosexuality promote krti ho tab Quran kidhr hota hai? Sharam karo. Phr kehtay hain molvi deen istemal kartay hain. Ap deen hi istemal kar rahi hain apni filth promote karnay ke lie BanJoyland,"{'id': '662', 'text': 'Jab Aurat March me homosexuality promote krti ho tab Quran kidhr hota hai? Sharam karo. Phr kehtay hain molvi deen istemal kartay hain. Ap deen hi istemal kar rahi hain apni filth promote karnay ke lie BanJoyland', 'labels': [{'start_index': '0', 'end_index': '212', 'text_fragment': 'Jab Aurat March me homosexuality promote krti ho tab Quran kidhr hota hai? Sharam karo. Phr kehtay hain molvi deen istemal kartay hain. Ap deen hi istemal kar rahi hain apni filth promote karnay ke lie BanJoyland', 'technique': 'Smears'}, {'start_index': '174', 'end_index': '179', 'text_fragment': 'filth', 'technique': 'Name calling/Labeling'}, {'start_index': '19', 'end_index': '32', 'text_fragment': 'homosexuality', 'technique': 'Loaded Language'}, {'start_index': '202', 'end_index': '212', 'text_fragment': 'BanJoyland', 'technique': 'Slogans'}]}",0,"When does the Quran promote homosexuality in women's marches? Shame on you. Then they say that clerics use religion. You are using religion to promote your filth, become a lie"
663,THIS IS ENOUGH BAAJI. STOP USING QURAN TO JUSTIFY YOUR FILTH. Homosexuality ko aurat march pe promote krte hue Quran nahi yad aya ? Misinterpretation karna band karo,"{'id': '663', 'text': 'THIS IS ENOUGH BAAJI. STOP USING QURAN TO JUSTIFY YOUR FILTH. Homosexuality ko aurat march pe promote krte hue Quran nahi yad aya ? Misinterpretation karna band karo', 'labels': [{'start_index': '0', 'end_index': '165', 'text_fragment': 'THIS IS ENOUGH BAAJI. STOP USING QURAN TO JUSTIFY YOUR FILTH. Homosexuality ko aurat march pe promote krte hue Quran nahi yad aya ? Misinterpretation karna band karo', 'technique': 'Smears'}, {'start_index': '62', 'end_index': '75', 'text_fragment': 'Homosexuality', 'technique': 'Loaded Language'}]}",0,That's enough baji stop using quran to justify your shit. Homosexuality is promoted on the Women's March. Did you not remember the Quran? Stop misinterpreting
664,Han i know aurat march me tum jesy trans hi naachty hy,"{'id': '664', 'text': 'Han i know aurat march me tum jesy trans hi naachty hy', 'labels': [{'start_index': '0', 'end_index': '54', 'text_fragment': 'Han i know aurat march me tum jesy trans hi naachty hy', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '0', 'end_index': '54', 'text_fragment': 'Han i know aurat march me tum jesy trans hi naachty hy', 'technique': 'Smears'}, {'start_index': '26', 'end_index': '40', 'text_fragment': 'tum jesy trans', 'technique': 'Name calling/Labeling'}]}",0,"Han, I know a woman who dances in a trance like you in March."
665,"They just trying to legalize it.. indirectly
Rasta bana Rahe hain...jb aurat march Mai lgtbq flags uthaye gaye stages pe tb unke khilaf awaz uthaye Apne? Kya liberals logo ne awaz utahye never. Many celebrities supported it",,1,"They are just trying to legalize it.
Paving the way... When the woman marched on the steps raising my LGBTQ flag, then raised her voice against them? Did the liberals never raise their voice? Several celebrities supported it."
666,"Ever u talked against aurat march? Why they raised lgtbq flags on stage.... 
Just stop promoting shit lgtbq here in pakistan. Funding pe chalne waly saste liberals","{'id': '666', 'text': 'Ever u talked against aurat march? Why they raised lgtbq flags on stage.... \nJust stop promoting shit lgtbq here in pakistan. Funding pe chalne waly saste liberals', 'labels': [{'start_index': '0', 'end_index': '163', 'text_fragment': 'Ever u talked against aurat march? Why they raised lgtbq flags on stage.... \nJust stop promoting shit lgtbq here in pakistan. Funding pe chalne waly saste liberals', 'technique': 'Smears'}, {'start_index': '149', 'end_index': '163', 'text_fragment': 'saste liberals', 'technique': 'Name calling/Labeling'}, {'start_index': '51', 'end_index': '56', 'text_fragment': 'lgtbq', 'technique': 'Loaded Language'}, {'start_index': '51', 'end_index': '56', 'text_fragment': 'lgtbq', 'technique': 'Loaded Language'}, {'start_index': '97', 'end_index': '107', 'text_fragment': 'shit lgtbq', 'technique': 'Name calling/Labeling'}]}",0,"Have you ever spoken out against the Women's March? Why did they carry lgtbq flags on stage?
Just stop promoting lgtbq shit here in Pakistan. Funding on six running Liberals"
667,"No I don't support JI or JUI. Kya sirf JI aur JUI waly Muslim hai?

Majority muslims are against transgender and homosexuality. You guys should be against it too pr Aurat march scheme exposed hone k bad ab transgender scheme laaye tum liberals","{'id': '667', 'text': ""No I don't support JI or JUI. Kya sirf JI aur JUI waly Muslim hai?\n\nMajority muslims are against transgender and homosexuality. You guys should be against it too pr Aurat march scheme exposed hone k bad ab transgender scheme laaye tum liberals"", 'labels': [{'start_index': '113', 'end_index': '126', 'text_fragment': 'homosexuality', 'technique': 'Loaded Language'}, {'start_index': '68', 'end_index': '161', 'text_fragment': 'Majority muslims are against transgender and homosexuality. You guys should be against it too', 'technique': 'Bandwagon'}, {'start_index': '68', 'end_index': '243', 'text_fragment': 'Majority muslims are against transgender and homosexuality. You guys should be against it too pr Aurat march scheme exposed hone k bad ab transgender scheme laaye tum liberals', 'technique': 'Smears'}]}",0,"No I do not support Jamaat-e-Islami or JUI. Is Sarf a Muslim with JI and JUI?

Majority of Muslims are against transgender and homosexuality. You guys should also be against this and the woman march scam has been exposed now bring the transgender scam you liberals"
668,"Dost aap shayed mazaak kar rahe hain. Pakistan mein jitna child abuse hai, west mein kahin nahi hai. Pakistan main tau rape report hi nahi hota.","{'id': '668', 'text': 'Dost aap shayed mazaak kar rahe hain. Pakistan mein jitna child abuse hai, west mein kahin nahi hai. Pakistan main tau rape report hi nahi hota.', 'labels': [{'start_index': '119', 'end_index': '123', 'text_fragment': 'rape', 'technique': 'Loaded Language'}, {'start_index': '38', 'end_index': '144', 'text_fragment': 'Pakistan mein jitna child abuse hai, west mein kahin nahi hai. Pakistan main tau rape report hi nahi hota.', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '58', 'end_index': '69', 'text_fragment': 'child abuse', 'technique': 'Loaded Language'}]}",0,"Dude you are kidding. Winning in Pakistan is child abuse, nowhere in the West. There is no rape report in Pakistan."
669,"Maulvi nazriyati council ne sikhaya hi yehi hai key jo jitna kamzor ho uss per utna ghatiya aur ghaleez ilzam lagao phir chahey woh Ahmadi musalman ho,Aurat march wala ho, transgender ho. Nafsiyati bemaar hain majority","{'id': '669', 'text': 'Maulvi nazriyati council ne sikhaya hi yehi hai key jo jitna kamzor ho uss per utna ghatiya aur ghaleez ilzam lagao phir chahey woh Ahmadi musalman ho,Aurat march wala ho, transgender ho. Nafsiyati bemaar hain majority', 'labels': [{'start_index': '0', 'end_index': '186', 'text_fragment': 'Maulvi nazriyati council ne sikhaya hi yehi hai key jo jitna kamzor ho uss per utna ghatiya aur ghaleez ilzam lagao phir chahey woh Ahmadi musalman ho,Aurat march wala ho, transgender ho', 'technique': ""Misrepresentation of Someone's Position (Straw Man)""}, {'start_index': '0', 'end_index': '186', 'text_fragment': 'Maulvi nazriyati council ne sikhaya hi yehi hai key jo jitna kamzor ho uss per utna ghatiya aur ghaleez ilzam lagao phir chahey woh Ahmadi musalman ho,Aurat march wala ho, transgender ho', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '188', 'end_index': '218', 'text_fragment': 'Nafsiyati bemaar hain majority', 'technique': 'Name calling/Labeling'}]}",0,"The Maulvi doctrine of the council has taught him that whoever is weak to win, impose such a low and dirty burden on him, even if he is an Ahmadi Muslim, a woman marcher, or a eunuch. Majority are mentally ill"
670,Paid promotion plus aurat march. No one cares about this shit movie its not an art.,"{'id': '670', 'text': 'Paid promotion plus aurat march. No one cares about this shit movie its not an art.', 'labels': [{'start_index': '0', 'end_index': '83', 'text_fragment': 'Paid promotion plus aurat march. No one cares about this shit movie its not an art.', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '0', 'end_index': '83', 'text_fragment': 'Paid promotion plus aurat march. No one cares about this shit movie its not an art.', 'technique': 'Smears'}, {'start_index': '57', 'end_index': '67', 'text_fragment': 'shit movie', 'technique': 'Name calling/Labeling'}]}",0,Gold mark plus paid promotion. No one cares about this crappy movie it's not art.
671,Aur art k nam pr ye jo gand phela rhy bs kro. krna ha bahr ja kr kro . Lakhon aur topic hein un pr bat kro! If you want to talk on khawajasirah do it with reality but dont show this nonsense and promote such shit.,"{'id': '671', 'text': 'Aur art k nam pr ye jo gand phela rhy bs kro. krna ha bahr ja kr kro . Lakhon aur topic hein un pr bat kro! If you want to talk on khawajasirah do it with reality but dont show this nonsense and promote such shit.', 'labels': [{'start_index': '0', 'end_index': '37', 'text_fragment': 'Aur art k nam pr ye jo gand phela rhy', 'technique': 'Name calling/Labeling'}, {'start_index': '0', 'end_index': '107', 'text_fragment': 'Aur art k nam pr ye jo gand phela rhy bs kro. krna ha bahr ja kr kro . Lakhon aur topic hein un pr bat kro!', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '0', 'end_index': '213', 'text_fragment': 'Aur art k nam pr ye jo gand phela rhy bs kro. krna ha bahr ja kr kro . Lakhon aur topic hein un pr bat kro! If you want to talk on khawajasirah do it with reality but dont show this nonsense and promote such shit.', 'technique': 'Smears'}, {'start_index': '208', 'end_index': '212', 'text_fragment': 'shit', 'technique': 'Loaded Language'}]}",0,"In the name of gold art, do this stupid BS. Karna Ha Behr go and write and talk about the topic! If you want to talk about transgenderism, do it with reality but don't show this nonsense and don't promote such shit."
672,Jaha majority muslim hai waha ye log aurat March jaisi begairti kr rhe hai to inse kya umeed rakhna,"{'id': '672', 'text': 'Jaha majority muslim hai waha ye log aurat March jaisi begairti kr rhe hai to inse kya umeed rakhna', 'labels': [{'start_index': '37', 'end_index': '63', 'text_fragment': 'aurat March jaisi begairti', 'technique': 'Name calling/Labeling'}]}",0,"Where the majority is Muslim, these people are doing a protest like Aurt March, so what can we expect from them?"
673,Status sai lag rha you need more education and tarbiyat...aurat march wali to nahein ho kahein?,"{'id': '673', 'text': 'Status sai lag rha you need more education and tarbiyat...aurat march wali to nahein ho kahein?', 'labels': []}",0,Status sai looks like you need more education and training...Woman will be a marcher?
674,Aaj kal PPP ki investment tu Aurat March liberals aur Sheri Rehman ki chamchion pe hai,"{'id': '674', 'text': 'Aaj kal PPP ki investment tu Aurat March liberals aur Sheri Rehman ki chamchion pe hai', 'labels': [{'start_index': '29', 'end_index': '49', 'text_fragment': 'Aurat March liberals', 'technique': 'Name calling/Labeling'}, {'start_index': '54', 'end_index': '79', 'text_fragment': 'Sheri Rehman ki chamchion', 'technique': 'Name calling/Labeling'}]}",0,"Today, the investment of PPP is on the spoons of Aurat March liberals and Sherry Rehman"
